hex,type,flight,r,t,alt_baro,gs,track,baro_rate,lat,lon,nic,rc,seen_pos,mlat,tisb,messages,seen,rssi,is_spoofed
c02fb8,adsc,AC519   ,C-FSBV,B789,37996,464.0,233.42,16,40.355015,-137.174435,0,0,247.98,[],[],4511082,248.0,-27.0,False
86831e,adsc,JL15    ,JA742J,B77W,32000,455.0,310.81,0,45.633087,-135.619354,0,0,127.641,[],[],3114604,127.6,-14.8,False
a2a38e,adsc,UA115   ,N26952,B789,36988,475.0,200.75,-16,15.438366,-134.829025,0,0,17.988,[],[],5331938,18.0,-21.9,False
ab0ec8,adsc,GS811T  ,N811TM,GLF6,42996,,291.43,,66.306782,-134.488621,0,0,848.368,[],[],447448,848.4,-11.4,False
a48730,adsc,HA36    ,N391HA,A332,40000,489.0,69.1,0,29.43409,-134.405708,0,0,824.69,[],[],2615802,824.7,-23.8,False
c01c52,adsc,AC537   ,C-FKSV,B789,39996,462.0,236.4,16,42.710209,-132.844963,0,0,597.132,[],[],5010472,597.1,-26.5,False
86eb72,adsc,NH9643  ,JA884A,B789,37996,422.0,313.0,0,42.966499,-131.390133,0,0,67.951,[],[],2766375,68.0,-17.8,False
7c8068,adsc,QF75    ,VH-ZNE,B789,39000,494.0,55.33,-16,47.070236,-130.956001,0,0,661.235,[],[],2456931,661.2,-27.6,False
86e7a2,adsc,JL69    ,JA872J,B789,33992,432.0,313.0,0,42.652359,-130.930767,0,0,563.742,[],[],3440845,563.7,-16.0,False
76cce4,adsb_icao,SQ34    ,9V-SGD,A359,41000,,,,39.624069,-130.925744,0,0,4.972,[],[],3729569,5.0,-21.4,False
a682ef,adsb_icao,ASA292  ,N519AS,B738,34000,456.8,230.6,0,44.096191,-129.27855,8,186,0.489,[],[],6034722,0.5,-23.5,False
aa7974,adsb_icao,GTI785  ,N774SA,B77L,30000,423.0,316.34,0,42.251509,-129.019222,8,186,16.793,[],[],3886280,9.9,-13.4,False
a602ab,adsb_icao,ASA177  ,N487AS,B739,35000,529.5,146.01,0,53.965759,-128.688041,8,186,0.024,[],[],7261448,0.0,-5.3,False
a8e132,adsc,UA42    ,N671UA,B763,36016,441.0,253.0,32,32.149429,-128.414383,0,0,567.362,[],[],7699278,567.4,-21.0,False
8004da,adsb_icao,AIC183  ,VT-ALF,B77L,38000,562.2,152.8,0,45.712875,-128.25339,8,186,0.489,[],[],2720496,0.2,-18.1,False
a120fe,adsb_icao,DAL2640 ,N172DZ,B763,36025,459.7,249.63,0,36.076262,-128.236805,8,186,0.062,[],[],6643582,0.1,-6.5,False
86eb36,adsb_icao,JAL1    ,JA882J,B789,35975,429.0,307.14,,40.972733,-128.153503,8,186,0.062,[],[],3820747,0.1,-10.3,False
ab92ed,adsb_icao,FDX12   ,N845FD,B77L,35000,551.5,107.84,0,48.864258,-127.122944,8,186,0.081,[],[],4318400,0.1,-8.5,False
39c494,adsb_icao,FBU711  ,F-HREU,A359,41000,505.8,26.67,0,32.509689,-127.049524,8,186,1.93,[],[],1490931,1.9,-19.8,False
a2c43e,adsb_icao,ASA114  ,N278AK,B739,35000,522.8,138.41,0,51.103867,-126.612978,8,186,1.001,[],[],8110732,0.4,-11.8,False
71c226,adsc,KE257   ,HL8226,B77L,33000,,82.59,,61.700935,-126.063137,0,0,1041.076,[],[],5210126,1041.1,-36.3,False
a3cf4f,adsb_icao,UAL694  ,N34455,B739,34000,453.2,250.41,0,36.767656,-125.883802,8,186,0.062,[],[],6609321,0.1,-12.3,False
a300a9,adsb_icao,ASA123  ,N293AK,B739,32000,351.5,327.67,0,50.264694,-125.386168,8,186,0.251,[],[],4535821,0.1,-8.4,False
c077aa,adsb_icao,CGTIF   ,C-GTIF,M20T,350,73.6,136.1,,49.960839,-125.286676,9,75,23.534,[],[],53631,23.5,-22.5,False
a37644,adsb_icao,EJM133  ,N322FJ,F900,41000,442.9,56.42,-64,44.188967,-124.88048,8,186,0.705,[],[],1623590,0.2,-9.8,False
a52242,adsb_icao,NOAA43  ,N43RF,P3,28000,355.9,94.03,0,33.910326,-124.551601,8,186,2.719,[],[],22750,1.6,-26.4,False
ac1846,adsc,FX87    ,N879FD,B77L,34000,,297.31,,57.589817,-124.541359,0,0,1973.561,[],[],5457196,1973.6,-19.4,False
a2e045,adsb_icao,UAL2262 ,N28478,B739,33000,453.3,55.15,0,36.393906,-124.426804,8,186,0.36,[],[],7276354,0.1,-9.1,False
ac54b1,adsb_icao,FDX9447 ,N894FD,B77L,36000,459.4,253.3,0,37.099806,-124.405955,8,186,0.36,[],[],3219378,0.1,-14.5,False
a6fb2e,adsb_icao,DAL1077 ,N549US,B752,33000,439.3,255.36,0,33.129181,-124.249054,8,186,10.158,[],[],5638027,10.2,-20.5,False
c06ca2,mlat,,C-GPDP,DA40,7900,102.0,359.0,0,49.369126,-124.157745,0,0,4.94,"['gs', 'track', 'baro_rate', 'lat', 'lon', 'nic', 'rc']",[],562016,0.4,-3.4,False
aa56f8,adsb_icao,UAL2640 ,N76533,B738,32725,439.7,60.58,-3072,36.710164,-124.092271,8,186,0.144,[],[],7366435,0.1,-7.0,False
c01286,mlat,CFHAJ   ,C-FHAJ,DH3T,500,,,,49.201812,-123.516548,0,0,22.719,"['lat', 'lon', 'nic', 'rc']",[],1499551,0.6,-5.4,False
c057db,adsb_icao,CGHHA   ,C-GHHA,DHC6,ground,0.0,,,48.423836,-123.371514,8,186,35.865,[],[],2006359,7.9,-14.7,False
c05737,mlat,CGHAS   ,C-GHAS,DH3T,2000,135.0,193.0,0,48.845194,-123.365227,0,0,1.349,"['gs', 'track', 'baro_rate', 'lat', 'lon', 'nic', 'rc']",[],1380329,0.1,-5.8,False
a7346d,adsb_icao,N5630F  ,N5630F,P28A,4700,120.5,9.07,,44.042514,-123.363582,10,25,0.331,[],[],720040,0.3,-8.2,False
a08547,mlat,N1322K  ,N1322K,C172,6925,126.0,317.0,4,39.320429,-123.361096,0,0,1.605,"['callsign', 'gs', 'track', 'baro_rate', 'squawk', 'lat', 'lon', 'nic', 'rc']",[],1006587,0.6,-3.5,False
3c4a8b,adsb_icao,DLH493  ,D-ABTK,B744,2675,240.2,279.34,2304,49.205521,-123.350901,8,186,0.143,[],[],5874698,0.1,-14.8,False
~2b8603,tisb_trackfile,,,,1900,76.7,15.12,,44.612228,-123.245021,0,0,2.935,[],"['altitude', 'gs', 'track', 'geom_rate', 'lat', 'lon', 'nic', 'rc', 'nac_p', 'nac_v', 'sil', 'sil_type']",483,2.9,-49.5,False
acddbe,adsb_icao,ASA1311 ,N928VA,A21N,24425,465.7,137.44,-2048,38.387627,-123.238061,8,186,0.541,[],[],1323822,0.0,-6.7,False
a448db,adsb_icao,DAL2806 ,N3751B,B738,19450,374.9,148.3,-1024,48.441422,-123.218501,8,186,0.203,[],[],8250254,0.0,-11.5,False
a2b65b,adsb_icao,N274LJ  ,N274LJ,RV7,ground,0.0,,,44.862968,-123.19403,9,75,35.098,[],[],144731,4.8,-30.3,False
c07c7a,adsb_icao,ACA312  ,C-GVDP,BCS3,ground,18.5,,,49.188957,-123.179199,8,186,0.242,[],[],7700616,0.2,-21.3,False
a29e5c,adsb_icao,SKW3731 ,N268SY,E75L,ground,7.2,,,49.196265,-123.175061,8,186,3.426,[],[],6148762,3.4,-5.1,False
~c1e5bd,adsb_other,WLD 63  ,,,ground,2.2,275.62,,49.187153,-123.170859,8,186,11.54,[],[],467134,11.5,-12.7,False
~c1e5ba,adsb_other,WLD 60  ,,,ground,6.8,98.44,,49.199582,-123.16973,9,75,44.967,[],[],893998,45.0,-10.1,False
c054a0,adsb_icao,JZA345  ,C-GGBF,DH8D,ground,44.5,,,49.185186,-123.164743,8,186,2.483,[],[],3202220,2.5,-17.3,False
c1e5e1,adsb_icao_nt,TOW 902 ,,,ground,13.2,323.44,,49.197604,-123.159304,9,75,37.666,[],[],186486,37.7,-9.3,False
a6c586,adsb_icao,N5351L  ,N5351L,C152,2425,83.0,328.8,,45.343872,-123.149152,9,75,0.349,[],[],638371,0.1,-15.6,False
c05293,adsb_icao,CGFHA   ,C-GFHA,DHC6,ground,0.0,,,49.290394,-123.118449,9,75,1.733,[],[],1541173,1.7,-16.3,False
a1230b,adsb_icao,N1720Z  ,N1720Z,C172,-300,104.7,83.42,,45.162415,-123.114362,8,186,0.103,[],[],992952,0.1,-20.6,False
a5f396,adsb_icao,N48286  ,N48286,C152,3850,83.4,30.26,,45.452581,-123.112324,9,75,0.349,[],[],1185124,0.1,-10.8,False
a43511,adsb_icao,N370PA  ,N370PA,G2CA,,71.6,285.4,,45.378982,-123.073403,0,0,0.384,[],[],92075,0.3,-12.1,False
c02a24,adsb_icao,CFPYX   ,C-FPYX,SR20,2100,133.1,235.71,,48.77623,-123.06434,9,75,0.797,[],[],20656,0.3,-9.0,False
a0c3fc,adsb_icao,GTI3811 ,N1489A,B763,38000,404.1,255.96,0,33.383835,-123.063135,8,186,0.468,[],[],6139043,0.2,-8.4,False
a09a90,adsb_icao,SKW5623 ,N138SY,E75L,35000,535.2,178.61,0,42.23894,-123.057861,8,186,0.062,[],[],6075380,0.1,-8.1,False
ab8490,adsb_icao,N841LF  ,N841LF,EC35,2000,125.2,183.21,,44.189293,-123.023725,9,75,0.549,[],[],626874,0.5,-18.2,False
3c66c3,adsb_icao,DLH476  ,D-AIVC,A359,1825,171.5,279.74,-1024,49.184488,-123.018108,8,186,0.48,[],[],523648,0.1,-5.7,False
ab2520,adsb_icao,UAL1971 ,N817UA,A319,32500,525.4,171.79,-960,39.164817,-123.012207,8,186,0.367,[],[],8644284,0.2,-10.4,False
a5dca6,adsb_icao,N477RV  ,N477RV,RV7,10400,161.6,8.18,-128,43.797323,-122.988935,10,25,0.324,[],[],373294,0.1,-24.7,False
a84f41,adsb_icao,N6342L  ,N6342L,C152,1800,96.9,172.29,,44.600052,-122.973567,9,75,0.144,[],[],1356495,0.1,-22.1,False
ac530f,adsb_icao,N89312  ,N89312,C152,750,72.4,324.55,,45.565887,-122.972315,9,75,0.349,[],[],1480395,0.2,-12.5,False
a400b2,adsb_icao,XOJ357  ,N357VJ,CL30,45000,478.8,174.97,,42.241104,-122.95012,8,186,0.349,[],[],2176368,0.1,-7.6,False
a66bc3,adsb_icao,N5124B  ,N5124B,C152,175,39.2,322.25,,45.539703,-122.94911,9,75,12.653,[],[],963238,12.7,-1.6,False
a1600b,adsb_icao,SKW3364 ,N188SY,E75L,24450,319.2,353.34,-1408,42.710632,-122.948934,8,186,0.144,[],[],6658887,0.1,-8.9,False
a88236,adsb_icao,N6474X  ,N6474X,C180,3200,113.4,170.87,,48.341171,-122.943068,9,75,0.399,[],[],32886,0.2,-13.5,False
a0a1f1,adsb_icao,N14SK   ,N14SK,C152,1150,83.0,143.82,,45.552575,-122.935844,9,75,0.202,[],[],1462540,0.1,-6.7,False
acd935,adsb_icao,ASH5893 ,N927LR,CRJ9,2300,184.4,330.79,,38.558753,-122.926392,8,186,0.384,[],[],3514406,0.1,-7.4,False
a48097,adsb_icao,39BP    ,N39BP,R22,450,61.9,121.12,,46.986477,-122.907785,9,75,15.387,[],[],180620,15.4,-30.0,False
a5b764,adsb_icao,ASA212  ,N468AS,B739,33000,504.1,178.75,0,43.172778,-122.904053,8,186,0.144,[],[],6568581,0.1,-5.0,False
a50481,adsb_icao,QXE2024 ,N422QX,DH8D,21000,350.5,215.59,0,45.172531,-122.887573,8,186,0.144,[],[],5059597,0.1,-9.1,False
c08321,adsb_icao,CGXRC   ,C-GXRC,SR20,1075,96.0,269.4,192,49.077278,-122.885839,9,75,0.142,[],[],350953,0.1,-8.3,False
a236b7,adsb_icao,N24144  ,N24144,C172,2925,103.0,187.82,-128,47.066895,-122.878716,9,75,0.062,[],[],1312576,0.1,-7.3,False
a4f022,adsb_icao,SWA2037 ,N417WN,B737,33000,523.1,178.8,0,41.684052,-122.861231,8,186,0.143,[],[],7468498,0.1,-5.7,False
ad9d31,adsb_icao,N9766Z  ,N9766Z,DHC2,700,90.6,329.47,0,48.32254,-122.859474,9,75,0.464,[],['baro_rate'],526226,0.5,-10.7,False
a5424a,adsb_icao,QXE2269 ,N438QX,DH8D,23000,348.3,187.92,64,45.059555,-122.83153,8,186,0.367,[],[],4121448,0.2,-8.6,False
aaab87,adsb_icao,N787LF  ,N787LF,C172,1825,96.2,242.1,-448,45.19281,-122.815247,9,75,0.202,[],[],1259749,0.1,-9.3,False
ac80c1,adsb_icao,N90422  ,N90422,DHC3,3275,97.1,159.51,704,48.498075,-122.81103,9,75,0.103,[],[],2024396,0.1,-14.3,False
a05882,adsb_icao,N121MF  ,N121MF,BE9L,3575,162.1,324.54,,45.394204,-122.796534,8,186,0.062,[],[],609032,0.0,-4.1,False
a29f3d,adsb_icao,N2681N  ,N2681N,C120,500,63.7,292.14,,48.050615,-122.791795,9,75,39.458,[],[],124516,38.7,-17.0,False
a9a450,adsb_icao,N720HW  ,N720HW,C680,15300,345.1,350.16,-2176,46.452805,-122.768666,8,186,0.199,[],[],838988,0.2,-10.5,False
a8522b,adsb_icao,ASA513  ,N635VA,A320,17075,344.1,21.12,-1344,46.788712,-122.730951,8,186,0.104,[],[],7941909,0.0,-13.3,False
a0b6ea,adsb_icao,SKW5321 ,N145SY,E75L,18075,419.7,167.06,-2368,38.095596,-122.730025,8,186,0.103,[],[],7302321,0.1,-11.5,False
ab8cda,adsb_icao,ASA1300 ,N843VA,A320,26225,383.5,357.01,-2176,46.328927,-122.723053,8,186,0.509,[],[],8716590,0.1,-11.8,False
a4efbb,adsb_icao,N417SK  ,N417SK,PC12,25000,303.7,176.04,0,38.949978,-122.710815,8,186,0.221,[],[],1601394,0.1,-9.4,False
a55736,adsb_icao,QXE2338 ,N443QX,DH8D,24000,340.8,346.25,64,46.222641,-122.688011,8,186,0.2,[],[],4933089,0.1,-9.5,False
a34fcc,adsb_icao,REH01   ,N312RX,EC35,2325,96.3,317.53,,38.967819,-122.676564,9,75,0.628,[],[],1297804,0.6,-20.8,False
a9dadb,adsr_icao,N734KU  ,N734KU,C172,1700,100.4,315.81,-256,45.396057,-122.631291,0,0,0.242,[],[],530865,0.1,-19.7,False
a105b0,adsb_icao,EJA165  ,N165QS,GLEX,39975,452.1,353.27,,44.469072,-122.621557,8,186,0.144,[],[],2939821,0.0,-7.2,False
ac8819,adsb_icao,N9062E  ,N9062E,M5,1700,107.2,107.93,,47.421799,-122.618614,9,75,0.359,[],[],137304,0.3,-17.6,False
a20288,adsb_icao,ATN     ,N229AZ,B763,ground,0.0,,,45.578751,-122.608728,8,186,1.671,[],[],5463233,1.7,-3.7,False
ab77ee,adsb_icao,ASA268  ,N838VA,A320,-125,119.6,299.57,-128,45.58451,-122.59417,8,186,2.43,[],[],7778937,0.5,-5.8,False
abeaa8,adsb_icao,GAJ867  ,N867UP,B350,28000,226.4,356.71,,42.793098,-122.590368,8,186,0.062,[],[],531739,0.1,-10.6,False
a028e5,adsb_icao,GTI3708 ,N1093A,B763,ground,0.0,,,45.581368,-122.589329,8,186,3.418,[],[],4168894,3.4,-10.7,False
a608c6,adsr_icao,N48804  ,N48804,C152,2800,79.1,124.7,128,47.417175,-122.587234,0,0,6.926,[],[],166572,0.2,-16.4,False
a60da2,adsb_icao,N4899G  ,N4899G,C172,1000,78.7,205.59,,47.239655,-122.584831,10,25,0.034,[],[],1459306,0.0,-9.3,False
a646bc,adsb_icao,SKW6240 ,N503SY,E75L,ground,6.8,,,45.581715,-122.583858,8,186,0.024,[],[],6551296,0.0,-3.9,False
a77147,adsb_icao,EJA579  ,N579QS,C56X,ground,0.9,225.0,,45.585709,-122.579303,8,186,0.48,[],[],2813354,0.0,-4.7,False
ac5462,adsb_icao,N894C   ,N894C,C25A,ground,5.2,5.62,,47.267897,-122.575185,8,186,21.578,[],[],968208,21.6,-29.6,False
a65d06,adsb_icao,SKW204X ,N509SY,E75L,15075,301.0,32.79,-1088,46.929886,-122.572334,8,186,0.242,[],[],5286449,0.0,-12.2,False
a0374d,adsb_icao,N11290  ,N11290,C150,2400,75.0,286.26,,47.171057,-122.556645,9,75,0.054,[],[],374143,0.1,-10.5,False
a5a665,adsb_icao,SKW5823 ,N463SW,CRJ2,32000,348.9,352.59,,40.320336,-122.548932,8,186,0.143,[],[],5459271,0.1,-6.8,False
a726ec,adsb_icao,N560AB  ,N560AB,C182,1150,95.7,214.35,-64,47.446087,-122.520306,9,75,0.045,[],[],229434,0.0,-13.6,False
a04be2,adsb_icao,CGX8WC  ,N118WC,PAY2,1975,187.5,7.35,0,37.627988,-122.520009,9,75,0.241,[],['geom_rate'],384176,0.2,-6.5,False
a22f57,adsb_icao,N24TH   ,N24TH,FA7X,11925,329.3,139.93,0,37.750946,-122.515733,8,186,0.242,[],[],1210126,0.0,-9.6,False
a44570,adsb_icao,DAL1393 ,N3743H,B738,36000,415.5,349.88,0,45.430344,-122.510834,8,186,0.144,[],[],6424312,0.0,-8.1,False
a7b7ea,adsb_icao,FDX948  ,N597FE,MD11,33975,453.9,254.8,0,37.56601,-122.510532,8,186,0.142,[],[],3367588,0.1,-12.2,False
a32867,adsb_icao,SKW3530 ,N302SY,E75L,14700,379.7,176.53,-2176,37.774441,-122.500425,8,186,0.144,[],[],6287828,0.0,-10.1,False
ad7b58,adsb_icao,N968RC  ,N968RC,C172,2000,101.0,201.49,,37.783813,-122.490897,0,0,0.241,[],[],2305453,0.0,-9.6,False
~2b06c7,tisb_trackfile,,,,2000,97.7,197.88,,37.784821,-122.49002,0,0,2.911,[],"['altitude', 'gs', 'track', 'geom_rate', 'lat', 'lon', 'nic', 'rc', 'nac_p', 'nac_v', 'sil', 'sil_type']",1721,2.9,-7.2,False
a9bf7a,adsr_icao,N727VT  ,N727VT,C182,2200,142.2,53.29,-64,37.816406,-122.489786,0,0,43.869,[],[],266847,43.9,-31.2,False
a1f622,adsb_icao,UAL1509 ,N2251U,B77W,5000,233.2,294.04,3648,37.668411,-122.489494,8,186,0.2,[],['geom_rate'],3789322,0.0,-7.5,False
a4ca6a,adsb_icao,ASA475  ,N408AS,B739,10150,288.4,5.57,-1344,47.224964,-122.474318,8,186,0.2,[],[],9427811,0.1,-5.9,False
a807e9,adsr_icao,N61637  ,N61637,C172,3400,107.4,125.91,0,37.579926,-122.466645,0,0,0.004,[],[],892641,0.0,-6.8,False
a32d01,adsb_icao,N3031Q  ,N3031Q,BE36,10425,150.2,344.95,0,37.499496,-122.46647,9,75,0.103,[],[],96606,0.0,-10.5,False
a17c65,adsb_icao,SKW3330 ,N195SY,E75L,7500,253.0,0.0,-1088,47.412323,-122.455261,8,186,0.242,[],[],8143098,0.0,-18.3,False
c055c6,adsb_icao,JZA367  ,C-GGMN,DH8D,25000,316.2,195.97,0,52.766235,-122.434921,8,186,0.797,[],[],2968466,0.8,-4.7,False
a29d93,adsb_icao,JSX177  ,N268JX,E135,13125,357.1,140.11,1920,37.504715,-122.432634,8,186,0.383,[],[],4137086,0.1,-14.6,False
a2ed5d,adsb_icao,N288TA  ,N288TA,BE58,2175,173.4,149.89,-64,47.682107,-122.429669,9,75,0.399,[],['geom_rate'],175717,0.1,-7.9,False
a19865,adsb_icao,N2012N  ,N2012N,BE23,1000,96.5,129.96,,48.462387,-122.429246,9,75,0.199,[],[],262974,0.2,-23.5,False
a596b1,adsb_icao,UAL969  ,N45956,B789,ground,0.0,,,37.618744,-122.395278,8,186,10.499,[],[],5438356,4.9,-1.6,False
~5787de,tisb_trackfile,,,,ground,0.0,,,37.630211,-122.393656,0,0,0.399,[],"['gs', 'lat', 'lon', 'nic', 'rc', 'nac_p', 'sil', 'sil_type']",4546,0.4,-6.6,False
a12d2f,adsb_icao,N175QS  ,N175QS,GLEX,43000,544.0,76.07,0,32.610535,-122.393188,8,186,0.024,[],[],1832606,0.0,-12.1,False
a4c0f7,adsb_icao,UAL1243 ,N405UA,A320,ground,0.0,,,37.620724,-122.393145,8,186,2.439,[],[],8362321,2.0,-7.4,False
~578010,tisb_trackfile,,,,ground,20.5,208.12,,37.621479,-122.391143,0,0,51.636,[],"['gs', 'track', 'lat', 'lon', 'nic', 'rc', 'nac_p', 'sil', 'sil_type']",282,51.4,-4.2,False
~578072,tisb_trackfile,,,,ground,15.5,326.25,,37.623608,-122.390939,0,0,1.827,[],"['gs', 'track', 'lat', 'lon', 'nic', 'rc', 'nac_p', 'sil', 'sil_type']",3356,1.4,-7.3,False
a76f68,adsb_icao,UAL1805 ,N57864,B753,ground,5.2,,,37.619465,-122.3892,8,186,4.409,[],[],5428836,4.4,-10.5,False
a365fd,adsr_icao,OPS17   ,N318QX,,ground,0.0,,,37.623519,-122.388397,8,186,2.935,[],[],287804,2.9,-8.6,False
89644c,adsb_icao,UAE41P  ,A6-EPW,B77W,ground,0.0,,,37.61138,-122.388352,8,186,3.46,[],[],3868905,0.4,-18.4,False
ad4171,adsb_icao,SKW5600 ,N953SW,CRJ2,ground,3.2,,,37.621616,-122.386454,8,186,0.422,[],[],4438821,0.4,-9.4,False
a178de,adsb_icao,.N194UW ,N194UW,A321,ground,0.0,,,37.610146,-122.386247,8,186,0.549,[],[],7599332,0.5,-17.1,False
~578aa0,tisb_trackfile,,,,ground,0.0,,,37.626869,-122.385314,0,0,0.616,[],"['gs', 'lat', 'lon', 'nic', 'rc', 'nac_p', 'sil', 'sil_type']",4151,0.4,-5.8,False
a02a1a,adsb_icao,N11CP   ,N11CP,C56X,43000,402.5,357.15,64,42.721893,-122.382327,8,186,0.221,[],[],309523,0.2,-9.1,False
ac17d6,adsb_icao,SKW5527 ,N879AS,CRJ2,ground,11.2,,,37.619637,-122.381968,8,186,0.163,[],[],4280611,0.2,-9.6,False
~578bb2,tisb_trackfile,,,,ground,0.0,,,37.625645,-122.381296,0,0,4.799,[],"['gs', 'lat', 'lon', 'nic', 'rc', 'nac_p', 'sil', 'sil_type']",1818,4.3,-7.7,False
a163c2,adsb_icao,SKW3398 ,N189SY,E75L,ground,0.0,,,37.616431,-122.380799,8,186,35.001,[],[],8229809,35.0,-10.2,False
4b1918,adsb_icao,SWR38J  ,HB-JNC,B77W,ground,17.5,297.76,-192,37.62232,-122.378948,8,186,0.2,[],['geom_rate'],3410013,0.2,-11.8,False
a8f0bd,adsb_icao,UAL1749 ,N67501,B39M,ground,19.5,,,37.617737,-122.376884,8,186,0.024,[],[],9194138,0.0,-4.0,False
a97328,adsb_icao,N708KA  ,N708KA,DHC3,1850,122.3,140.97,-64,47.715858,-122.376146,9,75,0.0,[],['geom_rate'],201260,0.0,-4.9,False
adacc9,adsb_icao,SKW5814 ,N980SW,CRJ2,11325,276.1,139.85,,37.617141,-122.373783,8,186,0.045,[],[],4413484,0.0,-16.0,False
40621b,adsb_icao,BAW71F  ,G-STBA,B77W,ground,16.5,,,37.615608,-122.371625,8,186,0.203,[],[],5168284,0.2,-6.7,False
c05efe,adsb_icao,JZA655  ,C-GJZH,DH8D,20025,354.4,6.64,64,47.109794,-122.365441,8,186,0.399,[],[],3333594,0.0,-10.7,False
a125f9,adsb_icao,SKW3337 ,N173SY,E75L,23450,443.7,141.04,1600,36.784653,-122.361546,8,186,0.468,[],['geom_rate'],7965085,0.1,-12.2,False
c064d8,adsb_icao,ACA577  ,C-GMEX,B38M,ground,0.2,,,37.610527,-122.359762,8,186,0.879,[],[],6921559,0.9,-9.8,False
a10231,adsb_icao,SKW4734 ,N164SY,E75L,ground,0.0,,,37.61095,-122.35908,8,186,4.469,[],[],6780380,2.9,-9.1,False
a0d344,adsb_icao,SKW4710 ,N152SY,E75L,ground,0.0,,,37.611904,-122.358826,8,186,1.923,[],[],6035626,1.9,-7.1,False
a01507,adsb_icao,N104R   ,N104R,C750,ground,15.5,,,37.613871,-122.357946,8,186,0.062,[],[],1544860,0.1,-7.2,False
~578ddf,tisb_trackfile,,,,ground,4.2,,,37.614807,-122.356738,0,0,54.651,[],"['gs', 'lat', 'lon', 'nic', 'rc', 'nac_p', 'sil', 'sil_type']",605,54.6,-2.0,False
a9b41d,adsb_icao,N724TM  ,N724TM,C172,2525,90.1,358.09,-64,48.143254,-122.355018,9,75,0.359,[],['baro_rate'],1271885,0.2,-6.7,False
a10e2d,adsb_icao,N1671C  ,N1671C,C172,925,83.7,332.21,960,48.249951,-122.35264,9,75,0.251,[],['geom_rate'],1343698,0.3,-8.5,False
c06c81,mlat,,C-GPCI,PA31,18800,174.0,82.0,744,49.138398,-122.350431,0,0,0.5,"['gs', 'track', 'baro_rate', 'lat', 'lon', 'nic', 'rc']",[],1717941,0.1,-8.9,False
a9e8ef,adsb_icao,N738BU  ,N738BU,C172,2500,104.0,287.91,320,47.939401,-122.345159,9,75,0.064,[],['baro_rate'],977694,0.0,-11.8,False
78921a,adsb_icao,CPA892  ,B-LXH,A35K,675,123.9,297.39,-640,37.597356,-122.318673,8,186,0.062,[],['geom_rate'],2418069,0.0,-10.8,False
a0b59d,adsb_icao,DAL1193 ,N145DQ,BCS1,ground,81.0,180.56,,47.452512,-122.317974,8,186,1.378,[],[],7175938,0.1,-6.7,False
a163f2,adsb_icao,AAL882  ,N189UW,A321,4950,233.4,195.41,-192,47.706594,-122.312129,8,186,0.144,[],['geom_rate'],9346588,0.1,-4.4,False
a891e5,adsb_icao,QXE2184 ,N651QX,E75L,15650,360.0,180.0,-1920,46.355601,-122.309692,8,186,0.638,[],[],6938241,0.5,-7.6,False
a5494f,adsb_icao,N44LS   ,N44LS,SF50,23400,305.6,349.06,-2048,48.026413,-122.308594,9,75,0.509,[],[],276080,0.1,-5.0,False
~350230,tisb_trackfile,,,,ground,0.0,,,47.427897,-122.30815,0,0,14.806,[],"['gs', 'lat', 'lon', 'nic', 'rc', 'nac_p', 'sil', 'sil_type']",360,14.8,-14.3,False
4d012d,adsb_icao,CLX38F  ,LX-KCL,B744,ground,73.0,,,47.459832,-122.307798,8,186,0.384,[],[],5787820,0.4,-5.9,False
aa9e1f,adsb_icao,N78303  ,N78303,C172,0,77.0,150.44,,47.536026,-122.307551,9,75,0.48,[],[],187161,0.1,-8.9,False
a555da,adsb_icao,ATN3526 ,N443AZ,B763,ground,6.8,,,47.463742,-122.306548,8,186,0.103,[],[],7230983,0.0,-5.2,False
39c420,adsb_icao,AFR355  ,F-HRBA,B789,ground,10.8,,,47.443851,-122.306345,8,186,0.579,[],[],5579136,0.6,-7.1,False
a83988,adsb_icao,ASA1307 ,N629VA,A320,ground,14.8,,,47.447798,-122.306301,8,186,0.103,[],[],3028281,0.1,-6.0,False
~3502d1,tisb_trackfile,,,,ground,0.0,,,47.446129,-122.306242,0,0,14.806,[],"['gs', 'lat', 'lon', 'nic', 'rc', 'nac_p', 'sil', 'sil_type']",892,14.8,-12.3,False
a7486a,adsb_icao,ASA1066 ,N569AS,B738,ground,8.8,,,47.462346,-122.306178,8,186,0.024,[],[],5394541,0.0,-6.8,False
~350fb2,tisb_trackfile,,,,ground,12.2,149.06,,47.435462,-122.30565,0,0,14.806,[],"['gs', 'track', 'lat', 'lon', 'nic', 'rc', 'nac_p', 'sil', 'sil_type']",195,14.8,-10.1,False
a2f111,adsb_icao,SKW4056 ,N289SY,E75L,ground,0.0,,,47.452961,-122.30504,8,186,4.656,[],[],7038259,0.1,-5.4,False
a38d77,adsb_icao,EJA328  ,N328QS,E55P,ground,0.0,,,47.537395,-122.3048,8,186,4.828,[],[],2820207,0.8,-7.0,False
a817b1,adsb_icao,QXE2351 ,N620QX,E75L,ground,0.0,,,47.446323,-122.304697,8,186,1.154,[],[],5071093,1.2,-8.8,False
a09947,adsb_icao,DAL699  ,N138DU,BCS1,ground,0.1,,,47.44163,-122.304488,8,186,0.906,[],[],10301493,0.9,-4.9,False
a17140,adsb_icao,SKW3471 ,N192SY,E75L,ground,5.2,,,47.447018,-122.303643,8,186,1.33,[],[],7809958,1.3,-4.1,False
